Benchmark Problem,Paradigm,Description,Precision,Hardware,Problem Size,Iterations,Wall Clock Time,CPU Time,Kernel Time,Neighbor Search Time,Position Update Time,Velocity Update Time,Force Update Time,Time Unit
NBody,OpenMP,Naive,32,NVIDIA GH200,10.0,19.0,72922509.47610132,36220442.94736842,,0.0,33995935.684210524,15291710.894736841,23424984.210526317,ns
NBody,OpenMP,Naive,32,NVIDIA GH200,100.0,19.0,183663303.00188184,36260897.68421054,,0.0,55684628.10526316,15130849.05263158,112572511.15789473,ns
NBody,OpenMP,Naive,32,NVIDIA GH200,1000.0,10.0,971392688.5044203,37402153.59999999,,0.0,71891025.9,26486280.1,872652423.5,ns
NBody,OpenMP,Naive,32,NVIDIA GH200,10000.0,1.0,8555056624.92942,39350624.000000335,,0.0,88029777.0,37607214.0,8428725195.0,ns
NBody,OpenMP,Naive,32,NVIDIA GH200,100000.0,1.0,107817793708.99312,41675231.999999784,,0.0,89346663.0,37513930.0,107688151863.0,ns
NBody,RAJA,Naive,32,NVIDIA GH200,10.0,25.0,29690002.719871704,29688380.16,,0.0,8472008.92,8303641.4,9749990.64,ns
NBody,RAJA,Naive,32,NVIDIA GH200,100.0,18.0,39917102.22261544,39596087.11111112,,0.0,8560705.055555556,8741297.444444444,20133979.0,ns
NBody,RAJA,Naive,32,NVIDIA GH200,1000.0,4.0,185065928.0025866,185055415.99999997,,0.0,8865146.0,8994426.5,164910859.5,ns
NBody,RAJA,Naive,32,NVIDIA GH200,10000.0,1.0,1727664866.0190403,1727370431.9999998,,0.0,9110099.0,9426857.0,1706777679.0,ns
NBody,RAJA,Naive,32,NVIDIA GH200,100000.0,1.0,18326388691.95944,18325618368.0,,0.0,11956341.0,10438735.0,18297492111.0,ns
NBody,Slang-Cuda,LinkedCells,32,NVIDIA GH200,10.0,1.0,747517383.0753193,604900736.0,,222742047.412321,4960895.995143801,5105152.003932744,15552480.018697679,ns
NBody,Slang-Cuda,LinkedCells,32,NVIDIA GH200,100.0,2.0,493979855.49876463,469061775.9999999,,223997535.96668595,5033856.013091281,5146384.014282376,16011568.010784686,ns
NBody,Slang-Cuda,LinkedCells,32,NVIDIA GH200,1000.0,2.0,497702401.4806375,472130383.99999994,,224699775.70627815,5176432.018401101,5177728.013135493,17771711.989305913,ns
NBody,Slang-Cuda,LinkedCells,32,NVIDIA GH200,10000.0,2.0,500815610.5177477,475691648.0000002,,224812399.74941128,5303072.011563927,5425183.988874778,20127056.013792753,ns
NBody,Slang-Cuda,LinkedCells,32,NVIDIA GH200,100000.0,2.0,524765113.01938444,499086815.9999997,,232123599.85045624,6789679.9757145345,6857247.980544344,32262592.06328541,ns
NBody,Slang-Cuda,Naive,32,NVIDIA GH200,10.0,4.0,171776592.9934103,163606872.0,,0.0,4139104.002795648,3955248.0008569546,5437744.03387215,ns
NBody,Slang-Cuda,Naive,32,NVIDIA GH200,100.0,5.0,184889725.59571266,174331436.79999995,,0.0,4195596.794551238,3982220.8017576486,18631219.23878789,ns
NBody,Slang-Cuda,Naive,32,NVIDIA GH200,1000.0,2.0,357110694.51645017,348754239.9999999,,0.0,4447071.973467246,4201391.998445615,204605087.54849434,ns
NBody,Slang-Cuda,Naive,32,NVIDIA GH200,10000.0,1.0,2244767601.9510255,2237212639.9999995,,0.0,4531999.982893467,4268127.997172996,2117604322.195053,ns
NBody,Slang-Cuda,Naive,32,NVIDIA GH200,100000.0,1.0,22290206120.00022,22279750528.0,,0.0,5688864.002469927,4945504.021830857,22156477762.22229,ns
NBody,Slang-Cuda,VerletLists,32,NVIDIA GH200,10.0,4.0,179206435.74325368,164414272.0,,1399047.9966741987,4127496.0013106465,3934408.0073642544,4016704.000358004,ns
NBody,Slang-Cuda,VerletLists,32,NVIDIA GH200,100.0,5.0,180271750.80496818,168796537.60000002,,1835539.1998775303,4248998.390743509,3971942.4075912684,4030534.394737333,ns
NBody,Slang-Cuda,VerletLists,32,NVIDIA GH200,1000.0,5.0,200208425.21917075,181132217.6,,12750374.26231429,4479091.18225798,4124441.59463048,4165369.594609365,ns
NBody,Slang-Cuda,VerletLists,32,NVIDIA GH200,10000.0,3.0,301182154.33321893,282291136.0000002,,119246933.18239103,4556415.99635904,4142421.330092475,4194762.653826426,ns
NBody,Slang-Cuda,VerletLists,32,NVIDIA GH200,100000.0,1.0,3117009393.0559235,3094996448.000001,,2954243934.3656893,5689631.982240826,4680928.01515013,5205343.98034215,ns
NBody,Slang-Vulkan,LinkedCells,32,NVIDIA GH200,10.0,1.0,3063126405.9338717,2799895743.9999995,,39362800.0,3405644.0,3682516.0,4081303.0,ns
NBody,Slang-Vulkan,LinkedCells,32,NVIDIA GH200,100.0,1.0,2876812122.9950337,2453786304.0000005,,34354995.0,2951594.0,2996459.0,3654860.0,ns
NBody,Slang-Vulkan,LinkedCells,32,NVIDIA GH200,1000.0,1.0,2872783272.0614967,2466169855.9999995,,34241051.0,2867239.0,2845129.0,3599376.0,ns
NBody,Slang-Vulkan,LinkedCells,32,NVIDIA GH200,10000.0,1.0,2869566811.0158296,2489453248.0,,33997826.0,2939206.0,2886849.0,3650295.0,ns
NBody,Slang-Vulkan,LinkedCells,32,NVIDIA GH200,100000.0,1.0,3015782575.937919,2523290719.9999986,,34294573.0,2967460.0,2954631.0,3688695.0,ns
NBody,Slang-Vulkan,Naive,32,NVIDIA GH200,10.0,1.0,2401834327.9603868,2309986592.0,,0.0,549819923.0,549228420.0,552351281.0,ns
NBody,Slang-Vulkan,Naive,32,NVIDIA GH200,100.0,1.0,2512069199.0014167,2385616736.0,,0.0,736111095.0,735417640.0,754233505.0,ns
NBody,Slang-Vulkan,Naive,32,NVIDIA GH200,1000.0,1.0,4017143746.954389,3168017248.0,,0.0,1036998802.0,1040254890.0,1722319633.0,ns
NBody,Slang-Vulkan,Naive,32,NVIDIA GH200,10000.0,1.0,3828874109.8949685,1903919935.9999995,,0.0,589653022.0,586586992.0,2429926298.0,ns
NBody,Slang-Vulkan,Naive,32,NVIDIA GH200,100000.0,1.0,17938094372.9775,1813532351.9999993,,0.0,554862997.0,551661243.0,16602763060.0,ns
NBody,Slang-Vulkan,VerletLists,32,NVIDIA GH200,10.0,1.0,2866831606.9524736,2751272800.0,,169589925.0,557820334.0,556860505.0,560444466.0,ns
NBody,Slang-Vulkan,VerletLists,32,NVIDIA GH200,100.0,1.0,3245881504.029967,3097712416.0000005,,251177639.0,838097103.0,831167677.0,833079064.0,ns
NBody,Slang-Vulkan,VerletLists,32,NVIDIA GH200,1000.0,1.0,4317487895.023078,4080974848.0000005,,548267462.0,1046830470.0,1045961543.0,1045344269.0,ns
NBody,Slang-Vulkan,VerletLists,32,NVIDIA GH200,10000.0,1.0,4565535957.110114,4080036000.0,,799361329.0,1048337093.0,1046130671.0,1047058362.0,ns
NBody,Slang-Vulkan,VerletLists,32,NVIDIA GH200,100000.0,1.0,5452940702.089108,2580899168.000002,,3166945285.0,567422339.0,564451704.0,565546490.0,ns
NBody,Stdpar,,32,NVIDIA GH200,10.0,27.0,26288571.043146983,26287901.62962963,,0.0,8097199.185185186,7753444.851851852,10320879.592592593,ns
NBody,Stdpar,,32,NVIDIA GH200,100.0,15.0,46718711.28181616,46717422.93333333,,0.0,8163984.466666667,8484059.333333334,29952122.933333334,ns
NBody,Stdpar,,32,NVIDIA GH200,1000.0,1.0,558810360.7296944,558789216.0000001,,0.0,9643647.0,9701163.0,539267692.0,ns
NBody,Stdpar,,32,NVIDIA GH200,10000.0,1.0,5453932340.25687,5453735776.0,,0.0,9983724.0,9898804.0,5433698450.0,ns
NBody,Stdpar,,32,NVIDIA GH200,100000.0,1.0,71450829227.45496,71449031104.0,,0.0,12813264.0,11240809.0,71424287482.0,ns
NBody,Vulkan,LinkedCells,32,NVIDIA GH200,10.0,1.0,3152485384.0237484,2883298527.9999995,,44980071.0,3837046.0,4034270.0,4493278.0,ns
NBody,Vulkan,LinkedCells,32,NVIDIA GH200,100.0,1.0,2897743252.920918,2431956416.0,,38952875.0,3299592.0,3249298.0,3986189.0,ns
NBody,Vulkan,LinkedCells,32,NVIDIA GH200,1000.0,1.0,2895680980.9897094,2433323551.999999,,38554707.0,3147841.0,3103688.0,3916750.0,ns
NBody,Vulkan,LinkedCells,32,NVIDIA GH200,10000.0,1.0,2885569040.081464,2471894592.000002,,39260623.0,3245675.0,3160688.0,4071961.0,ns
NBody,Vulkan,LinkedCells,32,NVIDIA GH200,100000.0,1.0,3012114400.0440836,2525139744.0000005,,39463123.0,3322249.0,3201040.0,4004281.0,ns
NBody,Vulkan,Naive,32,NVIDIA GH200,10.0,1.0,2413700597.011484,2327098208.0,,0.0,549295246.0,548643544.0,549044367.0,ns
NBody,Vulkan,Naive,32,NVIDIA GH200,100.0,1.0,2568558750.092052,2433325439.9999995,,0.0,750972253.0,750033047.0,772345040.0,ns
NBody,Vulkan,Naive,32,NVIDIA GH200,1000.0,1.0,4018509364.919737,3137124895.9999995,,0.0,1025689057.0,1024578191.0,1740721866.0,ns
NBody,Vulkan,Naive,32,NVIDIA GH200,10000.0,1.0,3894636295.9686666,1899029920.0000002,,0.0,584813857.0,581395842.0,2495530579.0,ns
NBody,Vulkan,Naive,32,NVIDIA GH200,100000.0,1.0,18322224497.911522,1814562144.0,,0.0,549811719.0,548155097.0,16980826543.0,ns
NBody,Vulkan,VerletLists,32,NVIDIA GH200,10.0,1.0,2941589815.891348,2824384512.0,,170812209.0,560227518.0,557056694.0,559082177.0,ns
NBody,Vulkan,VerletLists,32,NVIDIA GH200,100.0,1.0,3322573467.0413656,3172078848.0,,259486561.0,855273953.0,854005356.0,855994075.0,ns
NBody,Vulkan,VerletLists,32,NVIDIA GH200,1000.0,1.0,4346197140.053846,4109179648.0000005,,553245137.0,1051904340.0,1053492084.0,1050266860.0,ns
NBody,Vulkan,VerletLists,32,NVIDIA GH200,10000.0,1.0,4609615549.910813,4117158752.0,,813457390.0,1057961460.0,1051818476.0,1054590925.0,ns
NBody,Vulkan,VerletLists,32,NVIDIA GH200,100000.0,1.0,5442038540.961221,2589323040.000002,,3148790685.0,568152213.0,565420680.0,567559632.0,ns
Polyhedral,OpenACC,Eros,32,NVIDIA GH200,14744.0,8488.0,83309.96418397033,83300.04147031101,,,,,,ns
Polyhedral,OpenACC,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,1125.0,620869.3297683365,620809.4435555557,,,,,,ns
Polyhedral,OpenACC,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,1418.0,493184.08390588546,493135.9999999998,,,,,,ns
Polyhedral,OpenACC,a8567,32,NVIDIA GH200,2780.0,12042.0,58173.18377441565,58166.27404085703,,,,,,ns
Polyhedral,OpenACC,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,99.0,7045851.464176344,7045386.9898989955,,,,,,ns
Polyhedral,OpenACC,4179toutatis,32,NVIDIA GH200,12796.0,8610.0,81283.248080488,81275.53263646923,,,,,,ns
Polyhedral,OpenACC,hartley2_2012_cart,32,NVIDIA GH200,32040.0,5720.0,122106.80471433626,122101.40979020957,,,,,,ns
Polyhedral,AdaptiveCpp,Eros,32,NVIDIA GH200,14744.0,19565.0,35760.15021438729,35359.92312803477,,,,,,ns
Polyhedral,AdaptiveCpp,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,10641.0,65710.71788561155,64757.11681232966,,,,,,ns
Polyhedral,AdaptiveCpp,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,11961.0,57325.44519475319,56439.4709472452,,,,,,ns
Polyhedral,AdaptiveCpp,a8567,32,NVIDIA GH200,2780.0,19819.0,35683.643372178776,35293.39885968012,,,,,,ns
Polyhedral,AdaptiveCpp,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,1985.0,346926.3526589917,342167.7299748111,,,,,,ns
Polyhedral,AdaptiveCpp,4179toutatis,32,NVIDIA GH200,12796.0,19633.0,35809.025723000064,35417.14623338257,,,,,,ns
Polyhedral,AdaptiveCpp,hartley2_2012_cart,32,NVIDIA GH200,32040.0,17744.0,40018.060074825626,39459.383228133454,,,,,,ns
Polyhedral,Alpaka,Eros,32,NVIDIA GH200,14744.0,9244.0,75078.92189811784,75069.94720900043,,,,,,ns
Polyhedral,Alpaka,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,868.0,787077.604794085,786979.8341013826,,,,,,ns
Polyhedral,Alpaka,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,1125.0,608958.600813316,608860.785777778,,,,,,ns
Polyhedral,Alpaka,a8567,32,NVIDIA GH200,2780.0,19082.0,36737.43968385375,36734.650036683786,,,,,,ns
Polyhedral,Alpaka,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,49.0,13967425.65272262,13966189.714285709,,,,,,ns
Polyhedral,Alpaka,4179toutatis,32,NVIDIA GH200,12796.0,9742.0,70740.79419415673,70730.41921576689,,,,,,ns
Polyhedral,Alpaka,hartley2_2012_cart,32,NVIDIA GH200,32040.0,6053.0,114447.43186085873,114435.36758632082,,,,,,ns
Polyhedral,Boost,Eros,32,NVIDIA GH200,14744.0,19188.0,36018.11340473606,36016.4269335001,,,,,,ns
Polyhedral,Boost,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,7606.0,88807.17000222926,88798.48961346305,,,,,,ns
Polyhedral,Boost,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,8575.0,76116.69247709322,76112.28174927118,,,,,,ns
Polyhedral,Boost,a8567,32,NVIDIA GH200,2780.0,19675.0,35392.23405573957,35388.56172808131,,,,,,ns
Polyhedral,Boost,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,926.0,694950.289416306,694891.7494600455,,,,,,ns
Polyhedral,Boost,4179toutatis,32,NVIDIA GH200,12796.0,19141.0,36360.24000978416,36357.762708322436,,,,,,ns
Polyhedral,Boost,hartley2_2012_cart,32,NVIDIA GH200,32040.0,16020.0,43352.58389473166,43349.537078651716,,,,,,ns
Polyhedral,Cuda,Eros,32,NVIDIA GH200,14744.0,8311.0,85388.53351022066,85386.22259655876,,,,,,ns
Polyhedral,Cuda,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,1330.0,534864.8112687401,534811.5729323308,,,,,,ns
Polyhedral,Cuda,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,1683.0,417259.1954667234,417218.9661319076,,,,,,ns
Polyhedral,Cuda,a8567,32,NVIDIA GH200,2780.0,15560.0,44982.57288205914,44978.92442159383,,,,,,ns
Polyhedral,Cuda,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,66.0,10366181.348217651,10147973.333333353,,,,,,ns
Polyhedral,Cuda,4179toutatis,32,NVIDIA GH200,12796.0,10809.0,64182.420016418655,64175.64622074196,,,,,,ns
Polyhedral,Cuda,hartley2_2012_cart,32,NVIDIA GH200,32040.0,7354.0,94805.67935945126,94799.07315746517,,,,,,ns
Polyhedral,Kokkos,Eros,32,NVIDIA GH200,14744.0,15792.0,44208.03501767275,44205.619047619046,,,,,,ns
Polyhedral,Kokkos,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,9935.0,69822.36828750621,69815.8929038752,,,,,,ns
Polyhedral,Kokkos,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,11079.0,62482.66116724122,62480.57622529112,,,,,,ns
Polyhedral,Kokkos,a8567,32,NVIDIA GH200,2780.0,15892.0,44057.035298943956,44050.60357412536,,,,,,ns
Polyhedral,Kokkos,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,2164.0,322780.5314230941,322758.6395563775,,,,,,ns
Polyhedral,Kokkos,4179toutatis,32,NVIDIA GH200,12796.0,15730.0,44562.87342581356,44557.98804831552,,,,,,ns
Polyhedral,Kokkos,hartley2_2012_cart,32,NVIDIA GH200,32040.0,15510.0,45125.257058115945,45122.53771760165,,,,,,ns
Polyhedral,OpenCL,Eros,32,NVIDIA GH200,14744.0,21335.0,32664.91919458227,32662.529739864072,,,,,,ns
Polyhedral,OpenCL,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,8390.0,78792.29034774486,78783.22193087016,,,,,,ns
Polyhedral,OpenCL,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,9363.0,68417.36398238427,68413.66228772824,,,,,,ns
Polyhedral,OpenCL,a8567,32,NVIDIA GH200,2780.0,22510.0,30829.486849741377,30827.381252776533,,,,,,ns
Polyhedral,OpenCL,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,887.0,687282.4396625194,687211.4363021422,,,,,,ns
Polyhedral,OpenCL,4179toutatis,32,NVIDIA GH200,12796.0,21349.0,32327.24558623724,32324.708042531394,,,,,,ns
Polyhedral,OpenCL,hartley2_2012_cart,32,NVIDIA GH200,32040.0,20718.0,33731.13191506851,33728.67960227821,,,,,,ns
Polyhedral,OpenMP,Eros,32,NVIDIA GH200,14744.0,6708.0,423525.1732259438,104363.83064997019,,,,,,ns
Polyhedral,OpenMP,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,6566.0,1206069.952798959,104423.98781602195,,,,,,ns
Polyhedral,OpenMP,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,6532.0,817345.9116647514,103398.82424984685,,,,,,ns
Polyhedral,OpenMP,a8567,32,NVIDIA GH200,2780.0,6892.0,406291.48855291895,102892.28090539749,,,,,,ns
Polyhedral,OpenMP,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,1000.0,13113184.904912487,106913.60000000038,,,,,,ns
Polyhedral,OpenMP,4179toutatis,32,NVIDIA GH200,12796.0,6720.0,478337.08927750454,103777.99523809523,,,,,,ns
Polyhedral,OpenMP,hartley2_2012_cart,32,NVIDIA GH200,32040.0,6689.0,412088.0443877644,103171.19091045,,,,,,ns
Polyhedral,RAJA,Eros,32,NVIDIA GH200,14744.0,16276.0,43060.16587138425,43058.0860162202,,,,,,ns
Polyhedral,RAJA,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,7424.0,94287.2957866398,94281.0560344828,,,,,,ns
Polyhedral,RAJA,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,9298.0,75121.85201337322,75120.05850720582,,,,,,ns
Polyhedral,RAJA,a8567,32,NVIDIA GH200,2780.0,16513.0,42431.97062025207,42428.529279961265,,,,,,ns
Polyhedral,RAJA,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,796.0,871712.1453440968,871574.5125628134,,,,,,ns
Polyhedral,RAJA,4179toutatis,32,NVIDIA GH200,12796.0,16091.0,43413.36873907335,43408.862096824414,,,,,,ns
Polyhedral,RAJA,hartley2_2012_cart,32,NVIDIA GH200,32040.0,16032.0,43709.43876680455,43708.14970059881,,,,,,ns
Polyhedral,Slang-Cuda,Eros,32,NVIDIA GH200,14744.0,16761.0,1373128.1437275042,1348449.4261678897,,,,,,ns
Polyhedral,Slang-Cuda,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,10101.0,68010.58716920616,68006.1142461144,,,,,,ns
Polyhedral,Slang-Cuda,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,11507.0,60592.741722514125,60589.20100808208,,,,,,ns
Polyhedral,Slang-Cuda,a8567,32,NVIDIA GH200,2780.0,16972.0,41323.52863483863,41319.860476078204,,,,,,ns
Polyhedral,Slang-Cuda,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,1786.0,389134.93337342254,389097.460246362,,,,,,ns
Polyhedral,Slang-Cuda,4179toutatis,32,NVIDIA GH200,12796.0,16599.0,42343.23320570662,42340.04650882618,,,,,,ns
Polyhedral,Slang-Cuda,hartley2_2012_cart,32,NVIDIA GH200,32040.0,16196.0,43213.11540027266,43211.51099036799,,,,,,ns
Polyhedral,Slang-Vulkan,Eros,32,NVIDIA GH200,14744.0,102088.0,117601.90147717153,19316.32317216519,,,,,,ns
Polyhedral,Slang-Vulkan,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,10000.0,1204683.3454980515,7061.795200000009,,,,,,ns
Polyhedral,Slang-Vulkan,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,10000.0,969736.9404020719,7099.471999999941,,,,,,ns
Polyhedral,Slang-Vulkan,a8567,32,NVIDIA GH200,2780.0,111405.0,48654.59999123325,12719.06172972488,,,,,,ns
Polyhedral,Slang-Vulkan,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,1000.0,12919574.165949598,16169.855999999429,,,,,,ns
Polyhedral,Slang-Vulkan,4179toutatis,32,NVIDIA GH200,12796.0,102277.0,105918.22433201615,18005.881596057763,,,,,,ns
Polyhedral,Slang-Vulkan,hartley2_2012_cart,32,NVIDIA GH200,32040.0,34596.0,202985.54838715465,8559.569892473095,,,,,,ns
Polyhedral,Stdpar,Eros,32,NVIDIA GH200,14744.0,14658.0,47707.28543569518,47704.94201118843,,,,,,ns
Polyhedral,Stdpar,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,7447.0,90328.90885444044,90320.82717872973,,,,,,ns
Polyhedral,Stdpar,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,10494.0,63381.97758166772,63375.31999237661,,,,,,ns
Polyhedral,Stdpar,a8567,32,NVIDIA GH200,2780.0,16075.0,43645.782706155376,43643.10096423017,,,,,,ns
Polyhedral,Stdpar,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,1233.0,543612.2624410524,543591.5004055141,,,,,,ns
Polyhedral,Stdpar,4179toutatis,32,NVIDIA GH200,12796.0,14278.0,49031.86597415322,49025.813139095095,,,,,,ns
Polyhedral,Stdpar,hartley2_2012_cart,32,NVIDIA GH200,32040.0,15065.0,46447.55415007635,46442.709857285095,,,,,,ns
Polyhedral,Vulkan,Eros,32,NVIDIA GH200,14744.0,10000.0,725863.2267359644,4347.039999999996,,,,,,ns
Polyhedral,Vulkan,67P_ESA_NAVCAM_Jul2015data_256k,32,NVIDIA GH200,255932.0,1000.0,12393869.512248784,6063.135999999858,,,,,,ns
Polyhedral,Vulkan,25143_Itokawa_200k,32,NVIDIA GH200,196608.0,1000.0,10295277.607627213,4969.503999999958,,,,,,ns
Polyhedral,Vulkan,a8567,32,NVIDIA GH200,2780.0,100000.0,179250.93223806468,4174.113280000002,,,,,,ns
Polyhedral,Vulkan,SHAPE_SFM_3M_v20180804,32,NVIDIA GH200,3145728.0,100.0,171671234.83959585,33912.639999993386,,,,,,ns
Polyhedral,Vulkan,4179toutatis,32,NVIDIA GH200,12796.0,10000.0,636432.8321069479,4315.968000000048,,,,,,ns
Polyhedral,Vulkan,hartley2_2012_cart,32,NVIDIA GH200,32040.0,10000.0,1594279.0739238262,4803.235199999989,,,,,,ns
VecAdd,OpenACC,,32,NVIDIA GH200,1000.0,26946.0,25799.595635775015,25796.325094633718,25076.92392191791,,,,,ns
VecAdd,OpenACC,,32,NVIDIA GH200,10000.0,21187.0,32999.6826828158,32996.8633596073,28592.679662056922,,,,,ns
VecAdd,OpenACC,,32,NVIDIA GH200,100000.0,10567.0,66063.74770025515,66057.05460395572,40065.595438629694,,,,,ns
VecAdd,OpenACC,,32,NVIDIA GH200,1000000.0,1137.0,615930.9384522823,615865.7238346525,105745.53122251539,,,,,ns
VecAdd,OpenACC,,32,NVIDIA GH200,10000000.0,124.0,5581415.919286589,5580991.225806457,557799.4193548387,,,,,ns
VecAdd,OpenACC,,32,NVIDIA GH200,100000000.0,10.0,59098270.50054445,59091302.399999976,4252671.1,,,,,ns
VecAdd,AdaptiveCpp,,32,NVIDIA GH200,1000.0,718.0,967938.5388923762,962792.9582172702,48885.03621169917,,,,,ns
VecAdd,AdaptiveCpp,,32,NVIDIA GH200,10000.0,708.0,979376.7810465064,971539.3446327685,55396.79096045198,,,,,ns
VecAdd,AdaptiveCpp,,32,NVIDIA GH200,100000.0,626.0,1106529.3818685457,1101752.9968051114,81012.34504792333,,,,,ns
VecAdd,AdaptiveCpp,,32,NVIDIA GH200,1000000.0,340.0,2075381.7824537263,2068136.8470588224,270663.24705882353,,,,,ns
VecAdd,AdaptiveCpp,,32,NVIDIA GH200,10000000.0,57.0,12052735.227993444,12005437.192982465,2229717.8947368423,,,,,ns
VecAdd,AdaptiveCpp,,32,NVIDIA GH200,100000000.0,5.0,128307754.01089339,127754464.00000003,22118534.4,,,,,ns
VecAdd,Alpaka,,32,NVIDIA GH200,1000.0,5139.0,135295.6829968449,135278.8822728157,10722.68534734384,,,,,ns
VecAdd,Alpaka,,32,NVIDIA GH200,10000.0,4963.0,139082.43884671942,139063.37940761636,10760.501914164819,,,,,ns
VecAdd,Alpaka,,32,NVIDIA GH200,100000.0,4702.0,150353.9802280767,150339.07613781377,11593.735006380264,,,,,ns
VecAdd,Alpaka,,32,NVIDIA GH200,1000000.0,1702.0,409717.41357163806,409684.15511163324,14146.33196239718,,,,,ns
VecAdd,Alpaka,,32,NVIDIA GH200,10000000.0,247.0,2842336.380759985,2841868.566801618,54712.202429149795,,,,,ns
VecAdd,Alpaka,,32,NVIDIA GH200,100000000.0,25.0,27850334.16002989,27848812.800000004,454898.96,,,,,ns
VecAdd,Boost,,32,NVIDIA GH200,1000.0,4670.0,147271.22182269805,144405.6736616702,26573.466809421843,,,,,ns
VecAdd,Boost,,32,NVIDIA GH200,10000.0,3232.0,185241.9668961879,180980.0,45978.793626237624,,,,,ns
VecAdd,Boost,,32,NVIDIA GH200,100000.0,3035.0,219173.54066194923,214713.24151565082,46659.00461285008,,,,,ns
VecAdd,Boost,,32,NVIDIA GH200,1000000.0,958.0,729820.7840112296,712981.4446764085,151377.12630480167,,,,,ns
VecAdd,Boost,,32,NVIDIA GH200,10000000.0,103.0,6609850.738297028,6488873.320388353,774707.0776699029,,,,,ns
VecAdd,Boost,,32,NVIDIA GH200,100000000.0,10.0,68605527.09549665,67023603.2,7756414.6,,,,,ns
VecAdd,Cuda,Naive,32,NVIDIA GH200,1000.0,3638.0,192874.5005768737,192872.0923584387,5943.77569923891,,,,,ns
VecAdd,Cuda,Naive,32,NVIDIA GH200,10000.0,3397.0,207512.06005940173,207499.8410362084,4794.536372150459,,,,,ns
VecAdd,Cuda,Naive,32,NVIDIA GH200,100000.0,2814.0,248359.9100645179,248356.7874911158,7975.073201467985,,,,,ns
VecAdd,Cuda,Naive,32,NVIDIA GH200,1000000.0,860.0,818069.0057532386,817951.6279069767,11969.339536762862,,,,,ns
VecAdd,Cuda,Naive,32,NVIDIA GH200,10000000.0,118.0,5839385.084365889,5838327.322033894,49376.54253789934,,,,,ns
VecAdd,Cuda,Naive,32,NVIDIA GH200,100000000.0,11.0,61939619.64031174,61931607.27272722,445285.8187935569,,,,,ns
VecAdd,Cuda,Cublas,32,NVIDIA GH200,1000.0,20832.0,33236.67881561131,33229.86943164364,4087.0169052361875,,,,,ns
VecAdd,Cuda,Cublas,32,NVIDIA GH200,10000.0,17208.0,40547.219195177146,40539.54067875406,3857.62161086216,,,,,ns
VecAdd,Cuda,Cublas,32,NVIDIA GH200,100000.0,9721.0,70835.40633930129,70826.05328669903,6229.917085515414,,,,,ns
VecAdd,Cuda,Cublas,32,NVIDIA GH200,1000000.0,823.0,845783.1507673168,845689.7010935603,13069.297674758176,,,,,ns
VecAdd,Cuda,Cublas,32,NVIDIA GH200,10000000.0,117.0,5852662.8885545535,5852421.196581193,45702.837439429044,,,,,ns
VecAdd,Cuda,Cublas,32,NVIDIA GH200,100000000.0,11.0,62177502.08452344,62174728.72727276,415342.54496747797,,,,,ns
